,LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Nation,name,Year,Month
1055,KARNES,Joshua,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",SR,14.0,4.6,8.5,,13.1,USA,Joshua Andrew KARNES,2023,2
1056,KARNES,Joshua,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,5.2,8.5,,13.7,USA,Joshua Andrew KARNES,2023,2
1057,KARNES,Joshua Andrew,m,USA,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",FX,22.0,5.3,8.2,,13.5,USA,Joshua Andrew KARNES,2023,8
1058,KARNES,Joshua Andrew,m,USA,1-5 Aug 2023,2023 FISU World University Games,AAfinal,"Chengdu, China",FX,5.0,5.3,8.566,,13.866,USA,Joshua Andrew KARNES,2023,8
1059,KARNES,Joshua Andrew,m,USA,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",HB,14.0,5.5,8.133,,13.633,USA,Joshua Andrew KARNES,2023,8
1060,KARNES,Joshua Andrew,m,USA,1-5 Aug 2023,2023 FISU World University Games,AAfinal,"Chengdu, China",HB,9.0,5.3,8.033,,13.333,USA,Joshua Andrew KARNES,2023,8
1061,KARNES,Joshua Andrew,m,USA,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",PB,25.0,6.0,7.466,,13.466,USA,Joshua Andrew KARNES,2023,8
1062,KARNES,Joshua Andrew,m,USA,1-5 Aug 2023,2023 FISU World University Games,AAfinal,"Chengdu, China",PB,4.0,6.0,8.533,,14.533,USA,Joshua Andrew KARNES,2023,8
1063,KARNES,Joshua Andrew,m,USA,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",PH,16.0,5.6,7.7,,13.3,USA,Joshua Andrew KARNES,2023,8
1064,KARNES,Joshua Andrew,m,USA,1-5 Aug 2023,2023 FISU World University Games,AAfinal,"Chengdu, China",PH,10.0,5.5,7.833,,13.333,USA,Joshua Andrew KARNES,2023,8
1065,KARNES,Joshua Andrew,m,USA,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",SR,39.0,4.6,8.366,,12.966,USA,Joshua Andrew KARNES,2023,8
1066,KARNES,Joshua Andrew,m,USA,1-5 Aug 2023,2023 FISU World University Games,AAfinal,"Chengdu, China",SR,15.0,4.6,8.266,,12.866,USA,Joshua Andrew KARNES,2023,8
1067,KARNES,Joshua Andrew,m,USA,1-5 Aug 2023,2023 FISU World University Games,AAfinal,"Chengdu, China",VT,1.0,5.6,9.133,,14.733,USA,Joshua Andrew KARNES,2023,8
1068,KARNES,Joshua Andrew,m,USA,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT,30.0,5.6,8.633,0.3,13.933,USA,Joshua Andrew KARNES,2023,8
1069,KOIKE,Leo,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,24.0,5.0,8.35,0.1,13.25,USA,Leo KOIKE,2023,8
1070,KOIKE,Leo,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",HB,29.0,4.4,8.4,,12.8,USA,Leo KOIKE,2023,8
1071,KOIKE,Leo,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,38.0,4.2,8.8,,13.0,USA,Leo KOIKE,2023,8
1072,KOIKE,Leo,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PH,62.0,4.4,5.6,,10.0,USA,Leo KOIKE,2023,8
1073,KOIKE,Leo,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,19.0,4.8,9.35,,14.15,USA,Leo KOIKE,2023,8
1074,LARSON,Charlie,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,62.0,4.4,7.25,0.1,11.55,USA,Charlie LARSON,2023,8
1075,LARSON,Charlie,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,16.0,4.8,9.45,,14.25,USA,Charlie LARSON,2023,8
1076,LASIC-ELLIS,Ian,m,USA,17-20 Mar 2022,2022 Cairo World Cup,final,"Cairo, Egypt",FX,8.0,5.4,6.966,,12.366,USA,Ian LASIC-ELLIS,2022,3
1077,LASIC-ELLIS,Ian,m,USA,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,2.0,5.7,8.466,,14.166,USA,Ian LASIC-ELLIS,2022,3
1078,LASIC-ELLIS,Ian,m,USA,17-20 Mar 2022,2022 Cairo World Cup,final,"Cairo, Egypt",HB,4.0,4.9,8.533,,13.433,USA,Ian LASIC-ELLIS,2022,3
1079,LASIC-ELLIS,Ian,m,USA,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",HB,6.0,4.9,8.333,,13.233,USA,Ian LASIC-ELLIS,2022,3
1080,LASIC-ELLIS,Ian,m,USA,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",PB,14.0,5.6,7.866,,13.466,USA,Ian LASIC-ELLIS,2022,3
1081,LASIC-ELLIS,Ian,m,USA,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",PH,21.0,4.5,8.166,,12.666,USA,Ian LASIC-ELLIS,2022,3
1082,LASIC-ELLIS,Ian,m,USA,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",SR,12.0,5.0,8.8,,13.8,USA,Ian LASIC-ELLIS,2022,3
1083,LASIC-ELLIS,Ian,m,USA,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,19.0,5.7,7.3,,13.0,USA,Ian LASIC-ELLIS,2022,6
1084,LASIC-ELLIS,Ian,m,USA,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",HB,12.0,5.2,7.85,,13.05,USA,Ian LASIC-ELLIS,2022,6
1085,LASIC-ELLIS,Ian,m,USA,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",PB,10.0,5.4,8.5,,13.9,USA,Ian LASIC-ELLIS,2022,6
1086,LASIC-ELLIS,Ian,m,USA,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",PH,15.0,5.1,7.5,,12.6,USA,Ian LASIC-ELLIS,2022,6
1087,LASIC-ELLIS,Ian,m,USA,9-12 June 2022,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",SR,7.0,5.0,8.933,,13.933,USA,Ian LASIC-ELLIS,2022,6
1088,LASIC-ELLIS,Ian,m,USA,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",SR,7.0,5.0,8.6,,13.6,USA,Ian LASIC-ELLIS,2022,6
1089,LASIC-ELLIS,Ian,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",FX,,5.7,8.45,,14.15,USA,Ian LASIC-ELLIS,2022,8
1090,LASIC-ELLIS,Ian,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",FX,,5.7,8.45,,14.15,USA,Ian LASIC-ELLIS,2022,8
1091,LASIC-ELLIS,Ian,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",HB,,5.4,8.3,,13.7,USA,Ian LASIC-ELLIS,2022,8
1092,LASIC-ELLIS,Ian,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",HB,,5.1,7.2,,12.3,USA,Ian LASIC-ELLIS,2022,8
1093,LASIC-ELLIS,Ian,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",PB,,5.4,8.55,,13.95,USA,Ian LASIC-ELLIS,2022,8
1094,LASIC-ELLIS,Ian,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",PB,,5.1,7.8,,12.9,USA,Ian LASIC-ELLIS,2022,8
1095,LASIC-ELLIS,Ian,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",PH,,5.5,8.25,,13.75,USA,Ian LASIC-ELLIS,2022,8
1096,LASIC-ELLIS,Ian,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",PH,,5.5,8.15,,13.65,USA,Ian LASIC-ELLIS,2022,8
1097,LASIC-ELLIS,Ian,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",SR,,5.1,8.55,,13.65,USA,Ian LASIC-ELLIS,2022,8
1098,LASIC-ELLIS,Ian,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",SR,,5.1,8.75,,13.85,USA,Ian LASIC-ELLIS,2022,8
1099,LASIC-ELLIS,Ian,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",VT,,5.2,8.65,0.1,13.75,USA,Ian LASIC-ELLIS,2022,8
1100,LASIC-ELLIS,Ian,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",VT,,5.2,9.05,,14.25,USA,Ian LASIC-ELLIS,2022,8
1101,LASIC-ELLIS,Ian,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",FX,9.0,5.7,8.25,,13.95,USA,Ian LASIC-ELLIS,2022,7
1102,LASIC-ELLIS,Ian,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",HB,15.0,5.4,7.3,,12.7,USA,Ian LASIC-ELLIS,2022,7
1103,LASIC-ELLIS,Ian,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",PB,9.0,5.4,8.95,,14.35,USA,Ian LASIC-ELLIS,2022,7
1104,LASIC-ELLIS,Ian,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",PH,10.0,5.5,7.8,,13.3,USA,Ian LASIC-ELLIS,2022,7
1105,LASIC-ELLIS,Ian,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",SR,9.0,5.2,8.15,,13.35,USA,Ian LASIC-ELLIS,2022,7
1106,LASIC-ELLIS,Ian,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",VT,31.0,5.2,7.8,,13.0,USA,Ian LASIC-ELLIS,2022,7
1107,LASIC-ELLIS,Ian,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,3.0,5.7,7.95,,13.65,USA,Ian LASIC-ELLIS,2022,2
1108,LASIC-ELLIS,Ian,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",HB,6.0,4.9,8.4,,13.3,USA,Ian LASIC-ELLIS,2022,2
1109,LASIC-ELLIS,Ian,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",PB,14.0,5.6,7.7,,13.3,USA,Ian LASIC-ELLIS,2022,2
1110,LASIC-ELLIS,Ian,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",PH,7.0,4.9,8.6,,13.5,USA,Ian LASIC-ELLIS,2022,2
1111,LASIC-ELLIS,Ian,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",SR,4.0,5.0,8.75,,13.75,USA,Ian LASIC-ELLIS,2022,2
1112,LASIC-ELLIS,Ian,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,25.0,4.8,9.05,0.3,13.55,USA,Ian LASIC-ELLIS,2022,2
1113,LASIC-ELLIS,Ian,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,7.0,5.7,7.9,,13.6,USA,Ian LASIC-ELLIS,2023,2
1114,LASIC-ELLIS,Ian,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",HB,14.0,5.7,7.0,,12.7,USA,Ian LASIC-ELLIS,2023,2
1115,LASIC-ELLIS,Ian,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PB,5.0,6.0,8.5,,14.5,USA,Ian LASIC-ELLIS,2023,2
1116,LASIC-ELLIS,Ian,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PH,9.0,5.7,7.7,,13.4,USA,Ian LASIC-ELLIS,2023,2
1117,LASIC-ELLIS,Ian,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",SR,7.0,5.1,8.85,,13.95,USA,Ian LASIC-ELLIS,2023,2
1118,LASIC-ELLIS,Ian,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,5.2,8.5,,13.7,USA,Ian LASIC-ELLIS,2023,2
1119,LEE,Sam,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",HB,59.0,4.4,7.0,,11.4,USA,Sam LEE,2023,8
1120,LEE,Sam,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,47.0,4.6,8.1,,12.7,USA,Sam LEE,2023,8
1121,LEE,Sam,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,54.0,4.8,8.5,,13.3,USA,Sam LEE,2023,8
1122,LIANG,Toby,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",FX,,4.8,6.95,,11.75,USA,Toby LIANG,2022,8
1123,LIANG,Toby,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",FX,,4.9,8.1,,13.0,USA,Toby LIANG,2022,8
1124,LIANG,Toby,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",HB,,4.2,8.9,,13.1,USA,Toby LIANG,2022,8
1125,LIANG,Toby,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",HB,,4.2,9.0,,13.2,USA,Toby LIANG,2022,8
1126,LIANG,Toby,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",PB,,4.7,8.45,,13.15,USA,Toby LIANG,2022,8
1127,LIANG,Toby,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",PB,,4.7,8.8,,13.5,USA,Toby LIANG,2022,8
1128,LIANG,Toby,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",PH,,4.8,7.95,,12.75,USA,Toby LIANG,2022,8
1129,LIANG,Toby,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",PH,,4.5,8.3,,12.8,USA,Toby LIANG,2022,8
1130,LIANG,Toby,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",SR,,4.2,8.25,,12.45,USA,Toby LIANG,2022,8
1131,LIANG,Toby,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",SR,,4.2,8.5,,12.7,USA,Toby LIANG,2022,8
1132,LIANG,Toby,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",VT,,4.8,8.65,,13.45,USA,Toby LIANG,2022,8
1133,LIANG,Toby,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",VT,,4.8,8.75,,13.55,USA,Toby LIANG,2022,8
1134,LIANG,Toby,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,23.0,5.0,7.55,,12.55,USA,Toby LIANG,2022,2
1135,LIANG,Toby,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",HB,7.0,4.6,8.65,,13.25,USA,Toby LIANG,2022,2
1136,LIANG,Toby,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",PB,37.0,4.7,5.9,,10.6,USA,Toby LIANG,2022,2
1137,LIANG,Toby,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",PH,12.0,4.1,8.9,,13.0,USA,Toby LIANG,2022,2
1138,LIANG,Toby,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",SR,26.0,4.4,8.0,,12.4,USA,Toby LIANG,2022,2
1139,LIANG,Toby,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,17.0,4.8,9.3,0.1,14.0,USA,Toby LIANG,2022,2
1140,LIANG,Toby,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,16.0,5.0,8.75,,13.75,USA,Toby LIANG,2023,8
1141,LIANG,Toby,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",HB,25.0,4.7,8.2,,12.9,USA,Toby LIANG,2023,8
1142,LIANG,Toby,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,21.0,4.4,9.2,,13.6,USA,Toby LIANG,2023,8
1143,LIANG,Toby,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PH,19.0,4.3,8.4,,12.7,USA,Toby LIANG,2023,8
1144,LIANG,Toby,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",SR,37.0,4.4,8.3,,12.7,USA,Toby LIANG,2023,8
1145,LIANG,Toby,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,60.0,5.2,7.85,,13.05,USA,Toby LIANG,2023,8
1146,LIPIS,Troy,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",SR,20.0,5.5,7.3,,12.8,USA,Troy LIPIS,2022,7
1147,LIPIS,Troy,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",SR,22.0,5.9,7.0,,12.9,USA,Troy LIPIS,2023,8
1148,LIPIS,Troy,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",SR,19.0,6.0,6.45,,12.45,USA,Troy LIPIS,2023,2
1149,LOOS,Riley,m,USA,16-19 June 2022,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",FX,4.0,5.7,8.1,,13.8,USA,Riley LOOS,2022,6
1150,LOOS,Riley,m,USA,16-19 June 2022,2022 Koper World Challenge Cup,final,"Koper, Slovenia",FX,2.0,5.7,8.4,,14.1,USA,Riley LOOS,2022,6
1151,LOOS,Riley,m,USA,16-19 June 2022,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",PB,16.0,5.5,6.85,,12.35,USA,Riley LOOS,2022,6
1152,LOOS,Riley,m,USA,16-19 June 2022,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",PH,10.0,5.0,7.8,,12.8,USA,Riley LOOS,2022,6
1153,LOOS,Riley,m,USA,16-19 June 2022,2022 Koper World Challenge Cup,final,"Koper, Slovenia",SR,2.0,5.6,8.1,,13.7,USA,Riley LOOS,2022,6
1154,LOOS,Riley,m,USA,16-19 June 2022,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",SR,1.0,5.6,8.75,,14.35,USA,Riley LOOS,2022,6
1155,LOOS,Riley,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",FX,,5.7,8.15,,13.85,USA,Riley LOOS,2022,8
1156,LOOS,Riley,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",FX,,5.7,8.2,,13.9,USA,Riley LOOS,2022,8
1157,LOOS,Riley,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",HB,,5.2,7.3,,12.5,USA,Riley LOOS,2022,8
1158,LOOS,Riley,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",HB,,5.2,7.9,,13.1,USA,Riley LOOS,2022,8
1159,LOOS,Riley,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",PB,,5.5,7.4,,12.9,USA,Riley LOOS,2022,8
1160,LOOS,Riley,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",PB,,5.1,8.0,,13.1,USA,Riley LOOS,2022,8
1161,LOOS,Riley,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",PH,,5.6,6.75,,12.35,USA,Riley LOOS,2022,8
1162,LOOS,Riley,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",PH,,5.3,7.6,,12.9,USA,Riley LOOS,2022,8
1163,LOOS,Riley,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",SR,,5.7,8.65,,14.35,USA,Riley LOOS,2022,8
1164,LOOS,Riley,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",SR,,5.7,8.4,,14.1,USA,Riley LOOS,2022,8
1165,LOOS,Riley,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",VT,,5.6,9.25,,14.85,USA,Riley LOOS,2022,8
1166,LOOS,Riley,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",VT,,5.6,8.5,,14.1,USA,Riley LOOS,2022,8
1167,LOOS,Riley,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",FX,11.0,5.7,8.1,,13.8,USA,Riley LOOS,2022,7
1168,LOOS,Riley,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",HB,27.0,5.5,6.6,,12.1,USA,Riley LOOS,2022,7
1169,LOOS,Riley,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",PB,12.0,5.8,8.1,,13.9,USA,Riley LOOS,2022,7
1170,LOOS,Riley,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",PH,17.0,5.9,6.2,,12.1,USA,Riley LOOS,2022,7
1171,LOOS,Riley,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",SR,3.0,5.6,8.4,,14.0,USA,Riley LOOS,2022,7
1172,LOOS,Riley,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",VT,3.0,5.6,8.85,,14.45,USA,Riley LOOS,2022,7
1173,LOOS,Riley,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,19.0,5.8,6.9,,12.7,USA,Riley LOOS,2022,2
1174,LOOS,Riley,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",HB,24.0,4.8,7.5,,12.3,USA,Riley LOOS,2022,2
1175,LOOS,Riley,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",PB,7.0,5.2,8.9,,14.1,USA,Riley LOOS,2022,2
1176,LOOS,Riley,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",PH,6.0,5.3,8.3,,13.6,USA,Riley LOOS,2022,2
1177,LOOS,Riley,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",SR,6.0,5.6,8.0,,13.6,USA,Riley LOOS,2022,2
1178,LOOS,Riley,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,5.0,5.6,8.55,,14.15,USA,Riley LOOS,2022,2
1179,LOOS,Riley,m,USA,9-12 Mar 2023,2023 Baku World Cup,final,"Baku, Azerbaijan",FX,3.0,5.6,8.133,,13.733,USA,Riley LOOS,2023,3
1180,LOOS,Riley,m,USA,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,5.0,5.6,8.166,,13.766,USA,Riley LOOS,2023,3
1181,LOOS,Riley,m,USA,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",HB,28.0,5.5,6.866,,12.366,USA,Riley LOOS,2023,3
1182,LOOS,Riley,m,USA,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",PH,16.0,5.8,7.6,,13.4,USA,Riley LOOS,2023,3
1183,LOOS,Riley,m,USA,9-12 Mar 2023,2023 Baku World Cup,final,"Baku, Azerbaijan",SR,8.0,5.7,8.3,,14.0,USA,Riley LOOS,2023,3
1184,LOOS,Riley,m,USA,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",SR,6.0,5.7,8.4,,14.1,USA,Riley LOOS,2023,3
1185,LOOS,Riley,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,4.0,6.0,8.3,0.1,14.2,USA,Riley LOOS,2023,8
1186,LOOS,Riley,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",HB,6.0,5.5,8.05,,13.55,USA,Riley LOOS,2023,8
1187,LOOS,Riley,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,8.0,5.7,8.45,,14.15,USA,Riley LOOS,2023,8
1188,LOOS,Riley,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PH,43.0,5.3,6.35,,11.65,USA,Riley LOOS,2023,8
1189,LOOS,Riley,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",SR,4.0,5.7,8.35,,14.05,USA,Riley LOOS,2023,8
1190,LOOS,Riley,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,15.0,5.6,8.55,0.1,14.05,USA,Riley LOOS,2023,8
1191,LOOS,Riley,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",FX,,6.0,7.95,,13.95,USA,Riley LOOS,2023,8
1192,LOOS,Riley,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",FX,,6.0,7.8,,13.8,USA,Riley LOOS,2023,8
1193,LOOS,Riley,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",HB,,5.2,7.8,,13.0,USA,Riley LOOS,2023,8
1194,LOOS,Riley,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",HB,,5.2,7.8,,13.0,USA,Riley LOOS,2023,8
1195,LOOS,Riley,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",PB,,5.7,8.6,,14.3,USA,Riley LOOS,2023,8
1196,LOOS,Riley,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",PB,,5.1,8.95,,14.05,USA,Riley LOOS,2023,8
1197,LOOS,Riley,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",PH,,5.5,8.0,,13.5,USA,Riley LOOS,2023,8
1198,LOOS,Riley,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",PH,,5.6,7.7,,13.3,USA,Riley LOOS,2023,8
1199,LOOS,Riley,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",SR,,5.7,8.25,,13.95,USA,Riley LOOS,2023,8
1200,LOOS,Riley,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",SR,,5.7,8.4,,14.1,USA,Riley LOOS,2023,8
1201,LOOS,Riley,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",VT,,5.6,8.7,,14.3,USA,Riley LOOS,2023,8
1202,LOOS,Riley,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",VT,,5.6,8.65,,14.25,USA,Riley LOOS,2023,8
