"LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","Nation","name","Year"
"LASIC-ELLIS","Ian","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","PH",9,5.7,7.7,NA,13.4,"USA","Ian LASIC-ELLIS","2023"
"LASIC-ELLIS","Ian","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","SR",7,5.1,8.85,NA,13.95,"USA","Ian LASIC-ELLIS","2023"
"LASIC-ELLIS","Ian","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,5.2,8.5,NA,13.7,"USA","Ian LASIC-ELLIS","2023"
"LEE","Sam","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","HB",59,4.4,7,NA,11.4,"USA","Sam LEE","2023"
"LEE","Sam","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PB",47,4.6,8.1,NA,12.7,"USA","Sam LEE","2023"
"LEE","Sam","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",54,4.8,8.5,NA,13.3,"USA","Sam LEE","2023"
"LIANG","Toby","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","FX",NA,4.8,6.95,NA,11.75,"USA","Toby LIANG","2022"
"LIANG","Toby","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","FX",NA,4.9,8.1,NA,13,"USA","Toby LIANG","2022"
"LIANG","Toby","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","HB",NA,4.2,8.9,NA,13.1,"USA","Toby LIANG","2022"
"LIANG","Toby","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","HB",NA,4.2,9,NA,13.2,"USA","Toby LIANG","2022"
"LIANG","Toby","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","PB",NA,4.7,8.45,NA,13.15,"USA","Toby LIANG","2022"
"LIANG","Toby","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","PB",NA,4.7,8.8,NA,13.5,"USA","Toby LIANG","2022"
"LIANG","Toby","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","PH",NA,4.8,7.95,NA,12.75,"USA","Toby LIANG","2022"
"LIANG","Toby","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","PH",NA,4.5,8.3,NA,12.8,"USA","Toby LIANG","2022"
"LIANG","Toby","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","SR",NA,4.2,8.25,NA,12.45,"USA","Toby LIANG","2022"
"LIANG","Toby","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","SR",NA,4.2,8.5,NA,12.7,"USA","Toby LIANG","2022"
"LIANG","Toby","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","VT",NA,4.8,8.65,NA,13.45,"USA","Toby LIANG","2022"
"LIANG","Toby","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","VT",NA,4.8,8.75,NA,13.55,"USA","Toby LIANG","2022"
"LIANG","Toby","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","FX",23,5,7.55,NA,12.55,"USA","Toby LIANG","2022"
"LIANG","Toby","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","HB",7,4.6,8.65,NA,13.25,"USA","Toby LIANG","2022"
"LIANG","Toby","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","PB",37,4.7,5.9,NA,10.6,"USA","Toby LIANG","2022"
"LIANG","Toby","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","PH",12,4.1,8.9,NA,13,"USA","Toby LIANG","2022"
"LIANG","Toby","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","SR",26,4.4,8,NA,12.4,"USA","Toby LIANG","2022"
"LIANG","Toby","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","VT",17,4.8,9.3,0.1,14,"USA","Toby LIANG","2022"
"LIANG","Toby","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",16,5,8.75,NA,13.75,"USA","Toby LIANG","2023"
"LIANG","Toby","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","HB",25,4.7,8.2,NA,12.9,"USA","Toby LIANG","2023"
"LIANG","Toby","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PB",21,4.4,9.2,NA,13.6,"USA","Toby LIANG","2023"
"LIANG","Toby","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PH",19,4.3,8.4,NA,12.7,"USA","Toby LIANG","2023"
"LIANG","Toby","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","SR",37,4.4,8.3,NA,12.7,"USA","Toby LIANG","2023"
"LIANG","Toby","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",60,5.2,7.85,NA,13.05,"USA","Toby LIANG","2023"
"LIPIS","Troy","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","SR",20,5.5,7.3,NA,12.8,"USA","Troy LIPIS","2022"
"LIPIS","Troy","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","SR",22,5.9,7,NA,12.9,"USA","Troy LIPIS","2023"
"LIPIS","Troy","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","SR",19,6,6.45,NA,12.45,"USA","Troy LIPIS","2023"
"LOOS","Riley","m","USA","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","FX",4,5.7,8.1,NA,13.8,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","16-19 June 2022","2022 Koper World Challenge Cup","final","Koper, Slovenia","FX",2,5.7,8.4,NA,14.1,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","PB",16,5.5,6.85,NA,12.35,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","PH",10,5,7.8,NA,12.8,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","16-19 June 2022","2022 Koper World Challenge Cup","final","Koper, Slovenia","SR",2,5.6,8.1,NA,13.7,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","SR",1,5.6,8.75,NA,14.35,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","FX",NA,5.7,8.15,NA,13.85,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","FX",NA,5.7,8.2,NA,13.9,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","HB",NA,5.2,7.3,NA,12.5,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","HB",NA,5.2,7.9,NA,13.1,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","PB",NA,5.5,7.4,NA,12.9,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","PB",NA,5.1,8,NA,13.1,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","PH",NA,5.6,6.75,NA,12.35,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","PH",NA,5.3,7.6,NA,12.9,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","SR",NA,5.7,8.65,NA,14.35,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","SR",NA,5.7,8.4,NA,14.1,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","VT",NA,5.6,9.25,NA,14.85,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","VT",NA,5.6,8.5,NA,14.1,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","FX",11,5.7,8.1,NA,13.8,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","HB",27,5.5,6.6,NA,12.1,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","PB",12,5.8,8.1,NA,13.9,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","PH",17,5.9,6.2,NA,12.1,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","SR",3,5.6,8.4,NA,14,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","VT",3,5.6,8.85,NA,14.45,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","FX",19,5.8,6.9,NA,12.7,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","HB",24,4.8,7.5,NA,12.3,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","PB",7,5.2,8.9,NA,14.1,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","PH",6,5.3,8.3,NA,13.6,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","SR",6,5.6,8,NA,13.6,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","VT",5,5.6,8.55,NA,14.15,"USA","Riley LOOS","2022"
"LOOS","Riley","m","USA","9-12 Mar 2023","2023 Baku World Cup","final","Baku, Azerbaijan","FX",3,5.6,8.133,NA,13.733,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","FX",5,5.6,8.166,NA,13.766,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","HB",28,5.5,6.866,NA,12.366,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","PH",16,5.8,7.6,NA,13.4,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","9-12 Mar 2023","2023 Baku World Cup","final","Baku, Azerbaijan","SR",8,5.7,8.3,NA,14,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","SR",6,5.7,8.4,NA,14.1,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",4,6,8.3,0.1,14.2,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","HB",6,5.5,8.05,NA,13.55,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PB",8,5.7,8.45,NA,14.15,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PH",43,5.3,6.35,NA,11.65,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","SR",4,5.7,8.35,NA,14.05,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",15,5.6,8.55,0.1,14.05,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","FX",NA,6,7.95,NA,13.95,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","FX",NA,6,7.8,NA,13.8,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","HB",NA,5.2,7.8,NA,13,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","HB",NA,5.2,7.8,NA,13,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","PB",NA,5.7,8.6,NA,14.3,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","PB",NA,5.1,8.95,NA,14.05,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","PH",NA,5.5,8,NA,13.5,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","PH",NA,5.6,7.7,NA,13.3,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","SR",NA,5.7,8.25,NA,13.95,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","SR",NA,5.7,8.4,NA,14.1,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","VT",NA,5.6,8.7,NA,14.3,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","VT",NA,5.6,8.65,NA,14.25,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",16,5.7,7.3,0.1,12.9,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","HB",7,5,8.45,NA,13.45,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","PB",18,4.9,8.45,NA,13.35,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","PH",20,5.6,6.7,NA,12.3,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","SR",6,5.7,8.2,NA,13.9,"USA","Riley LOOS","2023"
"LOOS","Riley","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,5.6,8.55,0.1,14.05,"USA","Riley LOOS","2023"
"MALONE","Brody","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","FX",8,5.7,8.433,NA,14.133,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",84,5.9,6.966,0.1,12.766,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","FX",NA,5.6,7.266,NA,12.866,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","HB",1,6.3,8.2,NA,14.5,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","HB",1,6.3,8.5,NA,14.8,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","HB",5,6.3,8.133,NA,14.433,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","HB",NA,6.3,8.066,NA,14.366,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","PB",10,6,8.366,NA,14.366,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PB",36,5.7,8.266,NA,13.966,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","PB",NA,6,7.966,NA,13.966,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","PH",4,5.8,7.966,NA,13.766,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PH",27,5.7,7.733,NA,13.433,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","PH",NA,5.8,5.933,NA,11.733,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","SR",8,5.6,8.066,NA,13.666,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","SR",23,5.9,7.8,NA,13.7,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","SR",NA,5.9,7.866,NA,13.766,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","VT",6,5.2,9.3,NA,14.5,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","VT",NA,5.2,9.2,NA,14.4,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",27,5.2,9.133,NA,14.333,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","HB",1,6,8.633,NA,14.633,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","24-27 Feb 2022","2022 Cottbus World Cup","final","Cottbus, Germany","HB",1,6.3,8.4,NA,14.7,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","24-27 Feb 2022","2022 Cottbus World Cup","final","Cottbus, Germany","PB",3,5.8,8.666,NA,14.466,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","PB",2,5.8,8.7,NA,14.5,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","24-27 Feb 2022","2022 Cottbus World Cup","final","Cottbus, Germany","PH",3,5.8,8.333,NA,14.133,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","PH",5,5.7,8.333,NA,14.033,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","24-27 Feb 2022","2022 Cottbus World Cup","final","Cottbus, Germany","SR",6,5.7,7.5,NA,13.2,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","SR",8,5.9,7.633,NA,13.533,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","FX",21,5.9,7.3,0.1,13.1,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","final","Paris, France","HB",1,6,8.65,NA,14.65,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","HB",2,6,8.4,NA,14.4,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","PB",1,6,8.5,NA,14.5,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","final","Paris, France","PB",2,6,8.6,NA,14.6,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","PH",11,5.7,7.9,NA,13.6,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","SR",NA,5.9,8.25,NA,14.25,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","FX",NA,6.1,8.15,NA,14.25,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","FX",NA,6.1,8.65,NA,14.75,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","HB",NA,6.3,8.3,NA,14.6,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","HB",NA,6,7.85,NA,13.85,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","PB",NA,6.1,8.85,NA,14.95,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","PB",NA,6.1,8.55,NA,14.65,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","PH",NA,6.1,8.5,NA,14.6,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","PH",NA,6.1,7.9,NA,14,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","SR",NA,5.5,8.4,NA,13.9,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","SR",NA,5.6,8.6,NA,14.2,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","VT",NA,5.2,9.25,NA,14.45,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","VT",NA,5.2,9.4,NA,14.6,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","FX",4,6.1,8,NA,14.1,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","HB",1,6.3,8.6,NA,14.9,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","PB",3,6.1,8.9,NA,15,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","PH",3,6.1,7.3,NA,13.4,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","SR",2,5.9,8.45,NA,14.35,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","VT",9,5.2,9.05,NA,14.25,"USA","Brody MALONE","2022"
"MALONE","Brody","m","USA","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","final","Stuttgart, Germany","HB",6,5.3,7.366,NA,12.666,"USA","Brody MALONE","2023"
"MALONE","Brody","m","USA","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","HB",3,5.7,8.65,NA,14.35,"USA","Brody MALONE","2023"
"MALONE","Brody","m","USA","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","PH",5,5.8,8.05,NA,13.85,"USA","Brody MALONE","2023"
"MALONE","Brody","m","USA","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","SR",7,5.6,8.5,NA,14.1,"USA","Brody MALONE","2023"
"MALONE","Brody","m","USA","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","VT",13,5.2,9.55,NA,14.75,"USA","Brody MALONE","2023"
"MANIVONG","Evan","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",13,5.6,8.45,0.1,13.95,"USA","Evan MANIVONG","2023"
"MANIVONG","Evan","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","HB",15,4.6,8.65,NA,13.25,"USA","Evan MANIVONG","2023"
"MANIVONG","Evan","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PH",15,4.9,8.1,NA,13,"USA","Evan MANIVONG","2023"
"MANIVONG","Evan","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",7,5.2,9.35,NA,14.55,"USA","Evan MANIVONG","2023"
