"LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","Nation","name","Year"
"FATTA","Addison","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","VT",NA,5,8.9,NA,13.9,"USA","Addison FATTA","2023"
"FATTA","Addison","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","BB",24,4.9,6,0.1,10.8,"USA","Addison FATTA","2023"
"FATTA","Addison","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",7,5.2,7.9,NA,13.1,"USA","Addison FATTA","2023"
"FATTA","Addison","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","UB",10,5.4,7.55,NA,12.95,"USA","Addison FATTA","2023"
"FATTA","Addison","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,5,8.9,NA,13.9,"USA","Addison FATTA","2023"
"FATTA","Addison","w","USA","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","FX",NA,5.2,6.967,NA,12.167,"USA","Addison FATTA","2023"
"FATTA","Addison","w","USA","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","UB",NA,5.4,8.3,NA,13.7,"USA","Addison FATTA","2023"
"FATTA","Addison","w","USA","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","UB",NA,5.4,8.267,NA,13.667,"USA","Addison FATTA","2023"
"FATTA","Addison","w","USA","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","VT",NA,5,8.5,NA,13.5,"USA","Addison FATTA","2023"
"FATTA","Addison","w","USA","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","VT",NA,5,8.5,NA,13.5,"USA","Addison FATTA","2023"
"JOHNSON","Madray","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","BB",25,5.3,5.8,0.1,11,"USA","Madray JOHNSON","2023"
"JOHNSON","Madray","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",NA,4.6,8.15,0.1,12.65,"USA","Madray JOHNSON","2023"
"JOHNSON","Madray","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","BB",NA,5.7,7.8,NA,13.5,"USA","Madray JOHNSON","2023"
"JOHNSON","Madray","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","BB",NA,5.3,7.5,NA,12.8,"USA","Madray JOHNSON","2023"
"JOHNSON","Madray","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","FX",NA,5.1,7.8,NA,12.9,"USA","Madray JOHNSON","2023"
"JOHNSON","Madray","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","FX",NA,5.1,7.6,0.1,12.6,"USA","Madray JOHNSON","2023"
"JOHNSON","Madray","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","UB",NA,5,7.9,NA,12.9,"USA","Madray JOHNSON","2023"
"JOHNSON","Madray","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","UB",NA,5,7.95,NA,12.95,"USA","Madray JOHNSON","2023"
"JOHNSON","Madray","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","VT",NA,4.6,8.95,NA,13.55,"USA","Madray JOHNSON","2023"
"JOHNSON","Madray","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","VT",NA,4.6,8.55,0.1,13.05,"USA","Madray JOHNSON","2023"
"JOHNSON","Madray","w","USA","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","BB",NA,4.8,7.733,NA,12.533,"USA","Madray JOHNSON","2023"
"JOHNSON","Madray","w","USA","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","BB",NA,5.2,7.633,NA,12.833,"USA","Madray JOHNSON","2023"
"JOHNSON","Madray","w","USA","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","UB",NA,5.1,8.2,NA,13.3,"USA","Madray JOHNSON","2023"
"JOHNSON","Madray","w","USA","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","UB",NA,5,8.133,NA,13.133,"USA","Madray JOHNSON","2023"
"JONES","Shilese","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","BB",5,5.2,7.9,NA,13.1,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",10,5.2,8,NA,13.2,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","FX",8,5.5,8.2,NA,13.7,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",6,5.7,8.1,NA,13.8,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","FX",NA,5.7,8.033,NA,13.733,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","UB",1,6.3,8.066,NA,14.366,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","UB",2,6.4,8.366,NA,14.766,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",5,6.3,8.266,NA,14.566,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","UB",NA,6.3,8.033,NA,14.333,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","VT",3,5,9.333,0.1,14.233,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","VT",NA,5,9.033,0.1,13.933,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",12,5,9.2,NA,14.2,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","BB",1,5.4,8.05,NA,13.45,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","final","Paris, France","BB",5,5.4,8,NA,13.4,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","final","Paris, France","FX",2,5.4,8.1,NA,13.5,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","FX",8,5.4,7.35,0.2,12.55,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","UB",7,6.1,7.1,NA,13.2,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","final","Paris, France","UB",1,6.3,8.4,NA,14.7,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","BB",NA,5.5,8.2,NA,13.7,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","BB",NA,5.3,7.15,NA,12.45,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","FX",NA,5.7,8.4,NA,14.1,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","FX",NA,5.7,8.55,NA,14.25,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","UB",NA,6.3,8.55,NA,14.85,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","UB",NA,6.1,7.5,NA,13.6,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","VT",NA,5,9.55,NA,14.55,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","VT",NA,5,9.5,NA,14.5,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","BB",11,5.6,5.9,NA,11.5,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","FX",2,5.5,8.15,NA,13.65,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","UB",1,6.3,8.2,NA,14.5,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","VT",NA,5,9.4,NA,14.4,"USA","Shilese JONES","2022"
"JONES","Shilese","w","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","BB",2,5.9,8.166,NA,14.066,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","BB",7,5.6,7.333,NA,12.933,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","BB",6,5.9,8.133,NA,14.033,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","BB",NA,5.7,7.9,NA,13.6,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","FX",5,5.6,7.8,NA,13.4,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","FX",5,5.5,8.166,NA,13.666,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",5,5.7,8.1,NA,13.8,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","FX",NA,5.5,8.166,0.1,13.566,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","UB",4,6.3,8.333,NA,14.633,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","UB",3,6.3,8.466,NA,14.766,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","UB",2,6.4,8.433,NA,14.833,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","UB",NA,6.3,8.333,NA,14.633,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","VT",3,5,9.233,NA,14.233,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","VT",NA,5,9.1,NA,14.1,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT",10,5,9.266,NA,14.266,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","BB",NA,5.8,7.65,NA,13.45,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","BB",NA,6,8.3,NA,14.3,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","FX",NA,5.9,8.25,0.1,14.05,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","FX",NA,5.9,8.2,NA,14.1,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","UB",NA,6.3,8.6,NA,14.9,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","UB",NA,6.3,8.7,NA,15,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","VT",NA,5,9.35,NA,14.35,"USA","Shilese JONES","2023"
"JONES","Shilese","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","VT",NA,5,9.4,NA,14.4,"USA","Shilese JONES","2023"
"JONG","Katelyn","w","USA","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","FX",2,5.6,7.866,NA,13.466,"USA","Katelyn JONG","2022"
"JONG","Katelyn","w","USA","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","FX",1,5.6,7.9,NA,13.5,"USA","Katelyn JONG","2022"
"JONG","Katelyn","w","USA","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","UB",2,5.8,7.566,NA,13.366,"USA","Katelyn JONG","2022"
"JONG","Katelyn","w","USA","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","UB",5,5.7,7.433,NA,13.133,"USA","Katelyn JONG","2022"
"JONG","Katelyn","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","BB",NA,5.5,7.7,NA,13.2,"USA","Katelyn JONG","2022"
"JONG","Katelyn","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","BB",NA,5.5,7.85,NA,13.35,"USA","Katelyn JONG","2022"
"JONG","Katelyn","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","FX",NA,5.6,7.5,NA,13.1,"USA","Katelyn JONG","2022"
"JONG","Katelyn","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","FX",NA,5.6,7.4,NA,13,"USA","Katelyn JONG","2022"
"JONG","Katelyn","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","UB",NA,5.8,6.4,NA,12.2,"USA","Katelyn JONG","2022"
"JONG","Katelyn","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","UB",NA,5.7,7,NA,12.7,"USA","Katelyn JONG","2022"
"JONG","Katelyn","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","VT",NA,5,8.95,NA,13.95,"USA","Katelyn JONG","2022"
"JONG","Katelyn","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","VT",NA,5,8.85,NA,13.85,"USA","Katelyn JONG","2022"
"JONG","Katelyn","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","BB",7,5.2,7.85,NA,13.05,"USA","Katelyn JONG","2022"
"JONG","Katelyn","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","FX",5,5.5,7.55,NA,13.05,"USA","Katelyn JONG","2022"
"JONG","Katelyn","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","UB",14,5.4,7.35,NA,12.75,"USA","Katelyn JONG","2022"
"JONG","Katelyn","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","VT",NA,5,8.8,NA,13.8,"USA","Katelyn JONG","2022"
"JONG","Katelyn","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","BB",10,5.6,7.35,NA,12.95,"USA","Katelyn JONG","2023"
"JONG","Katelyn","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",8,5.5,7.55,NA,13.05,"USA","Katelyn JONG","2023"
"JONG","Katelyn","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","UB",6,5.9,7.85,NA,13.75,"USA","Katelyn JONG","2023"
"JONG","Katelyn","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",NA,5,8.7,NA,13.7,"USA","Katelyn JONG","2023"
"JONG","Katelyn","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","BB",NA,5.5,6.35,NA,11.85,"USA","Katelyn JONG","2023"
"JONG","Katelyn","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","BB",NA,5.6,6.85,NA,12.45,"USA","Katelyn JONG","2023"
"JONG","Katelyn","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","FX",NA,5.6,7.55,NA,13.15,"USA","Katelyn JONG","2023"
"JONG","Katelyn","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","FX",NA,5.6,7.9,NA,13.5,"USA","Katelyn JONG","2023"
"JONG","Katelyn","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","UB",NA,6,8.05,NA,14.05,"USA","Katelyn JONG","2023"
"JONG","Katelyn","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","UB",NA,5.9,7.6,NA,13.5,"USA","Katelyn JONG","2023"
"JONG","Katelyn","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","VT",NA,5,8.85,NA,13.85,"USA","Katelyn JONG","2023"
"JONG","Katelyn","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","VT",NA,5,8.8,NA,13.8,"USA","Katelyn JONG","2023"
"JONG","Katelyn","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","BB",26,5.4,5.1,NA,10.5,"USA","Katelyn JONG","2023"
"JONG","Katelyn","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",11,5.6,7.1,NA,12.7,"USA","Katelyn JONG","2023"
"JONG","Katelyn","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","UB",17,5.6,6.6,NA,12.2,"USA","Katelyn JONG","2023"
"JONG","Katelyn","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,5,8.5,NA,13.5,"USA","Katelyn JONG","2023"
"JONG","Katelyn","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","qual","Santiago, Chile","UB",6,5.9,7.733,NA,13.633,"USA","Katelyn JONG","2023"
"JUNG-RUIVIVAR","Levi","w","USA","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","BB",10,4.8,7.066,NA,11.866,"USA","Levi JUNG-RUIVIVAR","2022"
"JUNG-RUIVIVAR","Levi","w","USA","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","FX",6,4.9,8.066,0.3,12.666,"USA","Levi JUNG-RUIVIVAR","2022"
"JUNG-RUIVIVAR","Levi","w","USA","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","FX",3,4.9,8.3,NA,13.2,"USA","Levi JUNG-RUIVIVAR","2022"
"JUNG-RUIVIVAR","Levi","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","BB",NA,5.1,8.05,NA,13.15,"USA","Levi JUNG-RUIVIVAR","2022"
"JUNG-RUIVIVAR","Levi","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","BB",NA,5.1,8,NA,13.1,"USA","Levi JUNG-RUIVIVAR","2022"
"JUNG-RUIVIVAR","Levi","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","FX",NA,4.8,7.95,NA,12.75,"USA","Levi JUNG-RUIVIVAR","2022"
"JUNG-RUIVIVAR","Levi","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","FX",NA,4.9,7.4,0.1,12.2,"USA","Levi JUNG-RUIVIVAR","2022"
"JUNG-RUIVIVAR","Levi","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","UB",NA,5.1,6.95,NA,12.05,"USA","Levi JUNG-RUIVIVAR","2022"
"JUNG-RUIVIVAR","Levi","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","UB",NA,5.4,7.75,NA,13.15,"USA","Levi JUNG-RUIVIVAR","2022"
"JUNG-RUIVIVAR","Levi","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","VT",NA,4.6,8.5,NA,13.1,"USA","Levi JUNG-RUIVIVAR","2022"
"JUNG-RUIVIVAR","Levi","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","VT",NA,4.2,8.95,NA,13.15,"USA","Levi JUNG-RUIVIVAR","2022"
"JUNG-RUIVIVAR","Levi","w","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","BB",10,5,6.6,NA,11.6,"USA","Levi JUNG-RUIVIVAR","2022"
"JUNG-RUIVIVAR","Levi","w","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","UB",7,5.5,7.4,NA,12.9,"USA","Levi JUNG-RUIVIVAR","2022"
"JUNG-RUIVIVAR","Levi","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","BB",10,5.1,7.6,NA,12.7,"USA","Levi JUNG-RUIVIVAR","2022"
"JUNG-RUIVIVAR","Levi","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","FX",14,4.8,7.9,0.2,12.5,"USA","Levi JUNG-RUIVIVAR","2022"
"JUNG-RUIVIVAR","Levi","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","UB",5,5.5,7.75,NA,13.25,"USA","Levi JUNG-RUIVIVAR","2022"
"JUNG-RUIVIVAR","Levi","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","VT",NA,4.6,8.85,NA,13.45,"USA","Levi JUNG-RUIVIVAR","2022"
"JUNG-RUIVIVAR","Levi","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","BB",32,4.7,5.75,0.1,10.35,"USA","Levi JUNG-RUIVIVAR","2023"
"JUNG-RUIVIVAR","Levi","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","UB",16,5.4,7.5,NA,12.9,"USA","Levi JUNG-RUIVIVAR","2023"
"JUNG-RUIVIVAR","Levi","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","BB",NA,4.9,7.4,NA,12.3,"USA","Levi JUNG-RUIVIVAR","2023"
"JUNG-RUIVIVAR","Levi","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","BB",NA,4.9,7.55,NA,12.45,"USA","Levi JUNG-RUIVIVAR","2023"
"JUNG-RUIVIVAR","Levi","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","FX",NA,5,6.15,0.6,10.55,"USA","Levi JUNG-RUIVIVAR","2023"
"JUNG-RUIVIVAR","Levi","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","FX",NA,4.9,6.85,0.5,11.25,"USA","Levi JUNG-RUIVIVAR","2023"
"JUNG-RUIVIVAR","Levi","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","UB",NA,5.3,6.7,NA,12,"USA","Levi JUNG-RUIVIVAR","2023"
"JUNG-RUIVIVAR","Levi","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","UB",NA,5.5,7.85,NA,13.35,"USA","Levi JUNG-RUIVIVAR","2023"
"JUNG-RUIVIVAR","Levi","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","VT",NA,4.6,8.8,NA,13.4,"USA","Levi JUNG-RUIVIVAR","2023"
"JUNG-RUIVIVAR","Levi","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","VT",NA,4.6,8.7,NA,13.3,"USA","Levi JUNG-RUIVIVAR","2023"
"JUNG-RUIVIVAR","Levi","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","BB",23,4.7,6.25,0.1,10.85,"USA","Levi JUNG-RUIVIVAR","2023"
"JUNG-RUIVIVAR","Levi","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",19,5,7.1,0.1,12,"USA","Levi JUNG-RUIVIVAR","2023"
"JUNG-RUIVIVAR","Levi","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","UB",21,4.7,6.95,NA,11.65,"USA","Levi JUNG-RUIVIVAR","2023"
"JUNG-RUIVIVAR","Levi","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,4.6,8.9,NA,13.5,"USA","Levi JUNG-RUIVIVAR","2023"
"LEE","Sunisa","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","BB",2,6.2,8.3,NA,14.5,"USA","Sunisa LEE","2023"
"LEE","Sunisa","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",NA,4.2,9.3,NA,13.5,"USA","Sunisa LEE","2023"
